articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
5880deef95d0e0392607ba3a,,By DAVID W. DUNLAP,article,1994 | A Road Map to the Information Superhighway,"['Computers and the Internet', 'Search Engines', 'Meislin, Richard J', 'New York Times', 'Gleick, James', 'Lelyveld, Joseph', 'Nisenholtz, Martin A', 'Thompson, Gordon T', 'News and News Media']",1,Insider,0,2017-01-19 15:44:42,Unknown,"Years before Google, Richard J. Meislin created an inviting portal through which Times journalists and the public could plumb the internet.",The New York Times,News,https://www.nytimes.com/2017/01/19/insider/1994-a-road-map-to-the-information-superhighway.html,1032
5880e52d95d0e0392607ba4f,,By ALAN RAPPEPORT,article,"Issues of Riches Trip Up Picks, but Few, if Any, May Be Denied","['Mnuchin, Steven T', 'United States Politics and Government', 'Senate Committee on Finance', 'Treasury Department', 'Trump, Donald J', 'Appointments and Executive Changes']",1,National,1,2017-01-19 16:11:21,Politics,"Mr. Mnuchin, who is testifying before the Senate Finance Committee, also did not list his role as a director of an investment fund in the Cayman Islands on a questionnaire.",The New York Times,News,https://www.nytimes.com/2017/01/19/us/politics/steven-mnuchin-treasury-secretary-nominee-assets-confirmation.html,837
5880eead95d0e0392607ba70,,By LELA MOORE,article,"Women Who Run, and Write About It","['Running', 'Women and Girls', 'Writing and Writers', 'Books and Literature', 'Ultramarathon Running']",1,Well,0,2017-01-19 16:51:51,Move,Three running books by women authors illustrate how women find community and empowerment when they hit the pavement.,The New York Times,News,https://www.nytimes.com/2017/01/19/well/move/women-who-run-and-write-about-it.html,1087
5880ef8595d0e0392607ba75,,By SUSAN LEHMAN,article,Obama: ‘One of the Most Photogenic People Ever’,"['Photography', 'Obama, Barack', 'Mills, Doug']",1,Insider,0,2017-01-19 16:55:26,Unknown,"Doug Mills, who has followed Barack Obama, camera in hand, since the beginning, reflects on his eight-year assignment.",The New York Times,News,https://www.nytimes.com/2017/01/19/insider/obama-one-of-the-most-photogenic-people-ever.html,663
5881008195d0e0392607bab4,,By RUSSELL GOLDMAN and MICHELLE INNIS,article,Ethical Questions in Calling Off the 3-Year Search for a Missing Jet,"['Malaysia Airlines Flight 370', 'Aviation Accidents, Safety and Disasters', 'Australia', 'China', 'Malaysia', 'Indian Ocean']",1,Foreign,4,2017-01-19 18:07:53,Asia Pacific,"A multigovernment decision to stop the search, already the longest and most expensive in aviation history, raises ethical questions.",The New York Times,News,https://www.nytimes.com/2017/01/19/world/asia/was-ending-the-search-for-malaysia-airlines-flight-370-justified.html,1009
588104f695d0e0392607baca,,By ADAM NOSSITER,article,When Journalism Meets Civil Disobedience,"['Herrou, Cedric', 'Middle East and Africa Migrant Crisis', 'Refugees and Displaced Persons', 'France', 'Smuggling', 'News and News Media']",1,Insider,0,2017-01-19 18:26:51,Unknown,I had gotten a decent man in trouble while pursuing a good story.,The New York Times,News,https://www.nytimes.com/2017/01/19/insider/when-journalism-meets-civil-disobedience.html,886
588106e595d0e0392607bad1,,By LIGAYA MISHAN,article,"At the End of a Long Trail, Tibet","['Restaurants', 'Lhasa Fast Food (Queens, NY, Restaurant)', 'Jackson Heights (Queens, NY)', 'Tibet']",1,Dining,5,2017-01-19 18:35:10,Unknown,"Past the cellphone store and jewelry shops, a destination for dumplings and other Himalayan specialties in Jackson Heights.",The New York Times,Review,https://www.nytimes.com/2017/01/19/dining/lhasa-fast-food-review-queens.html,728
58810dd095d0e0392607bae9,,By MEGHAN MORAVCIK WALBERT,article,"After Losing a Foster Child, Contemplating Another","['Foster Care', 'Children and Childhood', 'Adoptions', 'Families and Family Life', 'Parenting']",1,Well,0,2017-01-19 19:04:36,Family,We’ve given ourselves the time and space needed to figure out whether the hole in our lives is one that only he was meant to fill.,The New York Times,News,https://www.nytimes.com/2017/01/19/well/family/after-losing-a-foster-child-contemplating-another.html,961
58810e5095d0e0392607baec,,"By SHERI FINK, JAMES RISEN and CHARLIE SAVAGE",article,"New Details of C.I.A. Torture, and a New Clash","['United States Politics and Government', 'Classified Information and State Secrets', 'Central Intelligence Agency', 'Interrogations', 'Zubaydah, Abu', 'Detainees', 'Torture']",1,Foreign,1,2017-01-19 19:06:50,Politics,The material sheds additional light on the torture program as the future of the Senate’s classified full report on it hangs in the balance with the Obama presidency ending.,The New York Times,News,https://www.nytimes.com/2017/01/19/us/politics/cia-torture.html,1598
5881205a95d0e0392607bb29,,By ERIC ASIMOV,article,Delivering a Sense of Place,"['Corsica', 'Wines']",1,Dining,4,2017-01-19 20:23:50,Unknown,"The influence and virtues of terroir may be denied in an academic vacuum, but the red wines of Corsica beg to differ.",The New York Times,News,https://www.nytimes.com/2017/01/19/dining/review-red-wine-corsica-terroir.html,1629
588134c195d0e0392607bb75,,By NICHOLAS BAKALAR,article,Body: Think You Have Asthma?,"['Asthma', 'Tests (Drug Use)']",1,Science,6,2017-01-19 21:50:46,Live,"Using laboratory tests, researchers found that a third of adults given a diagnosis of asthma did not actually have the disorder.",The New York Times,News,https://www.nytimes.com/2017/01/19/well/live/think-you-have-asthma-you-might-not.html,224
5881484095d0e0392607bbc3,,By AZAM AHMED,article,"El Chapo, Mexican Drug Kingpin, Is Extradited to U.S.","['Extradition', 'Drug Abuse and Traffic', 'Guzman Loera, Joaquin', 'Ciudad Juarez (Mexico)', 'United States', 'New York City']",1,Foreign,12,2017-01-19 23:14:03,Americas,"In an about-face for the Mexican government, Joaquín Guzmán Loera, known as El Chapo, was turned over to American officials on Thursday night.",The New York Times,News,https://www.nytimes.com/2017/01/19/world/el-chapo-extradited-mexico.html,1237
58814abd95d0e0392607bbd2,,By A. O. SCOTT,article,Marooned With an Ornery Reptile,"['Animated Films', 'The Red Turtle (Movie)', 'Dudok de Wit, Michael', 'Studio Ghibli']",1,Weekend,5,2017-01-19 23:24:40,Unknown,"This largely nonverbal animated French-Belgian-Japanese coproduction, from Studio Ghibli, the home of Hayao Miyazaki, flirts with eco-mysticism.",The New York Times,Review,https://www.nytimes.com/2017/01/19/movies/the-red-turtle-review.html,461
58814b4995d0e0392607bbd4,,By A. O. SCOTT,article,"A Movie With Personality. O.K., Personalities. Lots.","['Movies', 'Split (Movie)', 'Shyamalan, M Night', 'McAvoy, James']",1,Weekend,1,2017-01-19 23:26:59,Unknown,"“Split” represents something of a return to form — or formula — for its writer and director, M. Night Shyamalan. It’s all plot, spun into a ribbon of suspense.",The New York Times,Review,https://www.nytimes.com/2017/01/19/movies/split-review-m-night-shyamalan.html,831
58815d8b95d0e0392607bc07,,By ROBERT DALLEK,article,Obama Shouldn’t Go Quietly,"['Presidents and Presidency (US)', 'Trump, Donald J', 'Obama, Barack', 'Appointments and Executive Changes', 'United States Politics and Government']",1,OpEd,31,2017-01-20 00:44:47,Unknown,Trump presents an unprecedented threat to American values. Obama should stand up for them.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/19/opinion/obama-shouldnt-go-quietly.html,777
58815fbc95d0e0392607bc0c,,By THE EDITORIAL BOARD,article,American Whiplash,"['Inaugurations', 'Trump, Donald J', 'United States Politics and Government', 'Presidents and Presidency (US)', 'Obama, Barack', 'Polls and Public Opinion']",1,Editorial,30,2017-01-20 00:54:17,Unknown,His transition has been as peevish as his campaign.,The New York Times,Editorial,https://www.nytimes.com/2017/01/19/opinion/can-president-trump-be-presidential.html,651
5881611b95d0e0392607bc11,,By VIVIAN AWNER,article,A Spontaneous Sing-Off in the Shadow of Times Square,"['Music', 'Times Square and 42nd Street (Manhattan, NY)', 'Fiddler on the Roof (Movie)', 'Guys and Dolls (Movie)', 'The Pirates of Penzance (Opera)']",0,Metro,21,2017-01-20 01:00:02,Unknown,"Strangers meet on a Manhattan sidewalk, stop and begin to trade verses from popular musicals.",The New York Times,Brief,https://www.nytimes.com/2017/01/19/nyregion/metropolitan-diary-spontaneous-sing-off-in-the-shadow-of-times-square.html,279
5881721895d0e0392607bc37,,By MAGGIE HABERMAN and GLENN THRUSH,article,"A New Administration, With Members of the Old One Filling In the Gaps","['United States Politics and Government', 'Appointments and Executive Changes', 'Inaugurations', 'Christie, Christopher J', 'Trump, Donald J', 'Obama, Barack']",1,National,18,2017-01-20 02:12:38,Unknown,A chaotic transition process that cast aside Gov. Chris Christie’s blueprints has left the president-elect’s team scrambling to fill key posts.,The New York Times,News,https://www.nytimes.com/2017/01/19/us/trump-cabinet-picks-inauguration.html,1257
58817d0d95d0e0392607bc4c,,By LAURA COLLINS-HUGHES,article,An Ancient Mariner  With Modern Tech,"['Theater', 'Coleridge, Samuel Taylor', 'Evett, Benjamin', 'Lombardo, Rick', 'Spangler, Matthew', 'Albatross (Play)']",1,Weekend,2,2017-01-20 02:59:20,Unknown,"This solo show, written by Matthew Spangler and Benjamin Evett and starring Mr. Evett, is based on the poem by Samuel Taylor Coleridge.",The New York Times,Review,https://www.nytimes.com/2017/01/19/theater/albatross-review.html,406
58817d3695d0e0392607bc4d,,By DEB AMLEN,article,Better Adversary to Deal With,"['Crossword Puzzles', 'Puzzles']",1,Games,0,2017-01-20 03:00:03,Unknown,Angela Olson Halsted returns with her first themeless puzzle.,The New York Times,News,https://www.nytimes.com/2017/01/19/crosswords/better-adversary-to-deal-with-royal-stewart-hoffman-sisyphus.html,743
58817d3d95d0e0392607bc4e,,By BEN BRANTLEY,article,"Marginalized Souls, Magnified","['Theater', 'Jitney (Play)', 'Wilson, August', 'Santiago-Hudson, Ruben', 'Thompson, John Douglas', 'Friedman, Samuel J, Theater']",1,Weekend,1,2017-01-20 03:00:05,Unknown,"With soaring language and an improvisatory jazz spirit, Ruben Santiago-Hudson’s revival brings lives shaped by privation to throbbing life.",The New York Times,Review,https://www.nytimes.com/2017/01/19/theater/jitney-review-august-wilson.html,1355
5881c87795d0e0392607bcde,,By LORI ADELMAN,article,What the Women’s March Teaches Us,"[""Women's Rights"", 'Demonstrations, Protests and Riots', 'Trump, Donald J', 'United States Politics and Government', 'Violence Against Women Act (1994)']",1,OpEd,31,2017-01-20 08:21:02,Unknown,The march shows why “identity politics” are central to the future of the Democratic Party.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/how-the-womens-march-could-resurrect-the-democratic-party.html,1096
5881c87895d0e0392607bcdf,,By PAUL KRUGMAN,article,Donald  the  Unready,"['Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Republican Party']",1,OpEd,31,2017-01-20 08:21:03,Unknown,"The new president will be corrupt and crazy, but he’ll also be incompetent.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/donald-the-unready.html,779
5881c88895d0e0392607bce1,,By DAVID BROOKS,article,The Internal Invasion,"['Trump, Donald J', 'United States Politics and Government']",1,OpEd,31,2017-01-20 08:21:23,Unknown,America can unite by containing the new president.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/the-internal-invasion.html,835
5881c97695d0e0392607bce6,,By NATE COHN,article,Optimistic Disapproval Entering Day 1,"['Presidential Election of 2016', 'Trump, Donald J', 'Polls and Public Opinion', 'United States Politics and Government']",1,National,16,2017-01-20 08:25:19,Unknown,"Donald Trump’s approval numbers are dismal, but there may be something about his appeal that is not captured in the traditional ratings.",The New York Times,News,https://www.nytimes.com/2017/01/20/upshot/is-trump-stronger-than-he-seems.html,969
5881d8a095d0e0392607bd0e,,By CAROLINE CROSSON GILPIN,article,Questions for: ‘Nominee Betsy DeVos’s Knowledge of Education Basics Is Open to Criticism’,"['Education (K-12)', 'United States Politics and Government', 'DeVos, Elizabeth (1958- )', 'Education Department (US)', 'Trump, Donald J']",1,Learning,0,2017-01-20 09:30:02,Unknown,What do you think about the prospect of Ms. DeVos heading the country’s Department of Education?,The New York Times,News,https://www.nytimes.com/2017/01/20/learning/questions-for-nominee-betsy-devoss-knowledge-of-education-basics-is-open-to-criticism.html,384
5881dfad95d0e0392607bd1c,,By CAROLINE CROSSON GILPIN and MICHAEL GONCHAR,article,Does Achieving Success Always Include Being Happy?,[],1,Learning,0,2017-01-20 10:00:04,Unknown,Can you imagine being successful without being happy? Or happy without being successful? Or are the two linked?,The New York Times,News,https://www.nytimes.com/2017/01/20/learning/does-achieving-success-always-include-being-happy.html,502
5881dfb495d0e0392607bd24,,By LIZ SPAYD with EVAN GERSHKOVICH,article,"Friday Mailbag: Soda, the Health Act and ‘Mrs.’ Trump","['Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Inaugurations', 'Food', 'Computers and the Internet', 'Health Insurance and Managed Care', 'News and News Media', 'Fuel Emissions (Transportation)', 'Women and Girls', 'Food Stamps', 'Soft Drinks', 'Automobiles', 'Sugar', 'Greenhouse Gas Emissions', 'First Ladies (US)', 'Agriculture Department', 'Democratic Party', 'New York Times', 'Volkswagen AG', 'Obama, Barack', 'Trump, Donald J', 'Trump, Melania']",1,Editorial,0,2017-01-20 10:00:17,Unknown,Did The Times hold low-income people to a double standard when it wrote about food stamps and soda purchases?,The New York Times,Editorial,https://www.nytimes.com/2017/01/20/public-editor/friday-mailbag-soda-the-health-act-and-mrs-trump.html,1500
5881dfb695d0e0392607bd26,,By GINIA BELLAFANTE,article,New Yorkers Rediscover Activism in the Trump Presidency Era,"['Demonstrations, Protests and Riots', 'Manhattan (NYC)', 'United States Politics and Government', 'Trump, Donald J', 'New York City']",1,Metro,0,2017-01-20 10:00:19,Unknown,How to counter the new president? The intensity of the desire to fight back is producing what may turn out to be one of the most fertile periods of protest on the left in decades.,The New York Times,News,https://www.nytimes.com/2017/01/20/nyregion/trump-presidency-new-york-city.html,1901
5881dfbb95d0e0392607bd28,,By RON LIEBER,article,Avoiding Worst Traps in Repaying Student Loans,"['Student Loans', 'Navient Corporation', 'Personal Finances', 'Consumer Financial Protection Bureau', 'Consumer Protection']",1,Business,1,2017-01-20 10:00:20,Unknown,"The Consumer Financial Protection Bureau accused Navient, the nation’s largest student loan servicer, of much wrongdoing. Here’s how to steer clear of problems.",The New York Times,News,https://www.nytimes.com/2017/01/20/your-money/6-tips-for-avoiding-the-worst-student-loan-repayment-traps.html,1541
58861cac95d0e0392607c44a,Baby carrots are a popular snack. But are they as rich in nutrients as a full-fledged carrot? And what about those miniature carrots with the greens attached you see at farmers’ markets and high-end restaurants?,By RONI CARYN RABIN,blogpost,Unknown,"['News', 'Antioxidants', 'Carrots', 'Diet and Nutrition', 'Vitamin A', 'Vitamin C', 'Vitamins']",0,Unknown,0,2017-01-20 10:05:25,Unknown,Baby carrots are a popular snack. But are they as rich in nutrients as a full-fledged carrot? And what about those miniature carrots with the greens attached you see at farmers’ markets and high-end restaurants?,The New York Times,Blog,https://well.blogs.nytimes.com/2017/01/20/are-baby-carrots-as-healthful-as-other-carrots/,404
5881e6b195d0e0392607bd38,,By MICHAEL GONCHAR,article,Teaching With: ‘Lullaby’,"['Parenting', 'Homeless Persons', 'Documentary Films and Programs', 'Education (K-12)']",1,Learning,0,2017-01-20 10:30:02,Unknown,"In this short documentary, young mothers in a homeless shelter write lullabies to bond with their babies.",The New York Times,News,https://www.nytimes.com/2017/01/20/learning/teaching-with-lullaby.html,541
5881edbb95d0e0392607bd48,,By JESSICA WOLF,article,Confessions of a Weather-Beaten Helicopter Mom,"['Skiing', 'Weather', 'Bribery and Kickbacks', 'Families and Family Life', 'Parenting']",1,Well,0,2017-01-20 11:00:02,Family,"I never meant to be an overprotective mother. But my husband is blind, so I have to be doubly watchful to cover for both of us.",The New York Times,News,https://www.nytimes.com/2017/01/20/well/family/confessions-of-a-weather-beaten-helicopter-mom.html,1046
5881ee1995d0e0392607bd4a,,By JONATHAN WOLFE,article,Unknown,"['New York City', 'Inaugurations', 'Demonstrations, Protests and Riots', 'Presidents and Presidency (US)', 'United States Politics and Government', 'Transit Systems', 'Trump, Donald J', 'Astoria (Queens, NY)', 'Bronx (NYC)', 'Brooklyn (NYC)', 'Chelsea (Manhattan, NY)', 'Manhattan (NYC)', 'Midtown Area (Manhattan, NY)', 'Poe Park (Bronx, NY)', 'Queens (NYC)', 'Staten Island (NYC)', 'Upper East Side (Manhattan, NY)', 'Williamsbridge (Bronx, NY)']",1,Metro,0,2017-01-20 11:01:35,Unknown,"Friday: Swearing-in of New Yorkers past, $3 subway rides, and inauguration protests in history.",The New York Times,briefing,https://www.nytimes.com/2017/01/20/nyregion/new-york-today-inaugurating-a-new-yorker.html,1385
5881f5be95d0e0392607bd56,,By ROGER COHEN,article,‘Global Britain’ is May’s baloney,"['Great Britain Withdrawal from EU (Brexit)', 'European Union', 'May, Theresa M', 'Trump, Donald J', 'Europe']",1,OpEd,12,2017-01-20 11:34:18,Unknown,Exiting a market of a half-billion people to go global makes no sense.,International New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/theresa-mays-global-britain-is-baloney.html,847
5881fbc895d0e0392607bd6b,,By THE NEW YORK TIMES,article,What Are Your Hopes For Trump’s Presidency?,"['Social Media', 'Trump, Donald J', 'Inaugurations']",1,Politics,0,2017-01-20 12:00:03,Politics,What do you hope President Trump accomplishes in his first 100 days in office? We’d like to hear from you.,The New York Times,News,https://www.nytimes.com/2017/01/20/us/politics/your-hopes-for-donald-trump-presidency.html,86
588212fc95d0e0392607bda0,,By CHRIS BUCKLEY,article,Detained Lawyer Details Torture by Chinese Police,"['Political Prisoners', 'Human Rights and Human Rights Violations', 'Torture', 'China', 'Communist Party of China', 'Xie Yang']",1,Foreign,3,2017-01-20 13:39:03,Asia Pacific,A human rights lawyer still in custody and facing a subversion trial describes months of abuse in interview transcripts released by his attorneys.,The New York Times,News,https://www.nytimes.com/2017/01/20/world/asia/china-lawyer-torture-xie-yang.html,1128
58821bd495d0e0392607bdc1,,By PETER BAKER and MICHAEL D. SHEAR,article,"Trump, Sworn In, Issues a Call: ‘This American Carnage Stops’","['Trump, Donald J', 'Inaugurations', 'United States Politics and Government']",1,National,1,2017-01-20 14:16:43,Politics,Donald J. Trump was inaugurated as the 45th president of the United States after one of the most divisive election campaigns in modern times.,The New York Times,News,https://www.nytimes.com/2017/01/20/us/politics/trump-inauguration-day.html,1670
588236c895d0e0392607be14,,By SUSAN LEHMAN,article,On Guard: Reporters Gear Up to Cover President Trump,"['United States Politics and Government', 'News and News Media', 'Trump, Donald J']",1,Insider,0,2017-01-20 16:11:51,Unknown,The media columnist Jim Rutenberg and the White House correspondent Peter Baker on the Trump administration and the media challenges it poses.,The New York Times,News,https://www.nytimes.com/2017/01/20/insider/on-guard-reporters-gear-up-to-cover-president-trump.html,154
58823f1e95d0e0392607be2a,,"By MICHAEL S. SCHMIDT, NICK CORASANITI and MATT FLEGENHEIMER",article,"Anti-Trump Protests, Peaceful and Violent, Erupt Across the U.S.  ","['Demonstrations, Protests and Riots', 'Inaugurations', 'Trump, Donald J', 'United States Politics and Government', 'Police']",1,National,12,2017-01-20 16:47:21,Politics,"A resistance has descended on the capital as Donald J. Trump takes office, prompting officers, some in riot gear, to employ crowd-dispersing sprays.",The New York Times,News,https://www.nytimes.com/2017/01/20/us/politics/inauguration-protests.html,941
58824b3695d0e0392607be62,,By DAVID TANIS,article,Global Craving: Chicken With Rice,"['Cooking and Cookbooks', 'Rice']",1,Dining,2,2017-01-20 17:38:53,Unknown,"Arroz con pollo, chicken biryani — rice and chicken is a dish you find all over the world.",The New York Times,News,https://www.nytimes.com/2017/01/20/dining/chicken-rice-recipe.html,522
5882514a95d0e0392607be6f,,By THE NEW YORK TIMES,article,What Stood Out in Trump’s Inaugural Address?,"['Inaugurations', 'Speeches and Statements', 'Trump, Donald J']",1,Politics,0,2017-01-20 18:04:52,Politics,The New York Times would like to hear from readers about what they thought was most notable about President Donald J. Trump’s inaugural address.,The New York Times,News,https://www.nytimes.com/2017/01/20/us/politics/what-stood-out-in-trumps-inaugural-address.html,100
588257a895d0e0392607be8c,,By JOHN MARKOFF,article,"After a Retirement, Putting to Bed The Times’s First Email Address","['Domain Names (Internet)', 'E-Mail', 'Computers and the Internet', 'New York Times']",1,Business,5,2017-01-20 18:32:01,Unknown,"To my surprise, in 1995 The Times turned down my offer of the nyt.com domain. I was told that it would be confused with the internet address of New York Telephone.",The New York Times,News,https://www.nytimes.com/2017/01/20/insider/putting-the-timess-first-email-address-to-bed.html,1043
58825e4d95d0e0392607beab,,By ROBERT H. FRANK,article,Federal Policy Shifts. Not All States Will Follow.,"['Federal Taxes (US)', 'States (US)', 'Global Warming', 'Planned Parenthood Federation of America', 'Democratic Party', 'Republican Party', 'California', 'Trump, Donald J', 'Brown, Edmund G Jr']",1,SundayBusiness,3,2017-01-20 19:00:24,Unknown,"States don’t always follow the lead of the federal government, and that is likely to be true regarding issues like climate change and health care.",The New York Times,News,https://www.nytimes.com/2017/01/20/upshot/federal-policy-will-shift-not-all-states-will-shift-with-it.html,993
58825ee795d0e0392607beaf,,By LIZ SPAYD,article,The Story of the Story That Wasn’t,"['United States Politics and Government', 'News and News Media', 'Computers and the Internet', 'Espionage and Intelligence Services', 'Newspapers', 'Classified Information and State Secrets', 'Foreign Intelligence Surveillance Act (FISA)', 'Central Intelligence Agency', 'Federal Bureau of Investigation', 'New York Times', 'Putin, Vladimir V', 'Trump, Donald J', 'Moscow (Russia)']",1,Editorial,9,2017-01-20 19:02:55,Unknown,Times editors knew the federal authorities were looking into allegations of ties between Donald Trump and Russia. But they decided not to report it.,The New York Times,Editorial,https://www.nytimes.com/2017/01/20/public-editor/trump-russia-fbi-liz-spayd-public-editor.html,1174
5882900795d0e0392607bf44,,By CHARLES HOMANS,article,Trumpism’s Twitter Wing Celebrates With a ‘DeploraBall’,"['Thiel, Peter A', 'Shkreli, Martin (1983- )', 'Twitter', 'Trump, Donald J']",1,Magazine,0,2017-01-20 22:32:34,Unknown,"On the eve of the inauguration, a new ecosystem of internet-famous ideologues and self-proclaimed trolls gathered to celebrate itself, and the president.",The New York Times,News,https://www.nytimes.com/2017/01/20/magazine/trumpisms-twitter-wing-celebrates-with-a-deploraball.html,1542
5882c37a95d0e0392607bf8f,,By THE EDITORIAL BOARD,article,President Trump’s Dystopian America,"['Inaugurations', 'Trump, Donald J', 'United States Politics and Government']",1,Editorial,26,2017-01-21 02:12:00,Unknown,"It was already pretty great, despite its flaws, before he took office Friday.",The New York Times,Editorial,https://www.nytimes.com/2017/01/20/opinion/what-president-trump-doesnt-get-about-america.html,784
5882cebd95d0e0392607bfa6,,By DEB AMLEN,article,‘How Ya Holding Up?’,['Crossword Puzzles'],1,Games,0,2017-01-21 03:00:02,Unknown,"James Mulhern entertains us with a challenging, yet rewarding, Saturday puzzle.",The New York Times,News,https://www.nytimes.com/2017/01/20/crosswords/how-ya-holding-up-macedonia-kavafian-zapotec.html,447
5882d1b695d0e0392607bfa8,,By GAIL COLLINS,article,Not Exactly a Walk  in the Park,"['Inaugurations', 'United States Politics and Government', 'Speeches and Statements', 'Demonstrations, Protests and Riots', 'Trump, Donald J']",1,OpEd,27,2017-01-21 03:12:52,Unknown,The planning committee’s prediction was right.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/trumps-inauguration-was-no-woodstock.html,824
5882df0195d0e0392607bfb7,,By DOUG GLANVILLE,article,"For Baseball’s Hall of Fame, Do Statistics Alone Still Matter?","['Baseball', 'Baseball Hall of Fame', 'Bagwell, Jeff', 'Raines, Tim', 'Rodriguez, Ivan']",1,OpEd,0,2017-01-21 04:07:31,Unknown,We have an opportunity now to look for meaning beyond the numbers.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/20/opinion/for-baseballs-hall-of-fame-do-statistics-alone-still-matter.html,1325
5882eaf395d0e0392607bfc2,,By RORY SMITH,article,Next Phenom? English Clubs Call the Scout From Adidas,"['McDermott, Neale (1985- )', 'Soccer', 'Draft and Recruitment (Sports)', 'adidas AG', 'Sporting Goods and Equipment', 'NIKE Inc', 'England']",1,Sports,1,2017-01-21 05:00:26,Soccer,"The scouting network of Neale McDermott, who works for Adidas, is seen as more sophisticated and comprehensive than those of the Premier League’s giants.",The New York Times,News,https://www.nytimes.com/2017/01/21/sports/soccer/clubs-apparel-neale-mcdermott-adidas.html,1356
5882f96c95d0e0392607bfd5,,"By AZAM AHMED, STEVEN ERLANGER and GERRY MULLANY",article,World Leaders Face a New Era in Washington,"['Inaugurations', 'Trump, Donald J', 'United States Politics and Government', 'United States International Relations', 'Speeches and Statements', 'Demonstrations, Protests and Riots']",1,Foreign,1,2017-01-21 06:02:15,Unknown,Germany’s vice chancellor said the inaugural speech reflected a “drastic radicalization” of U.S. politics. But some world leaders embraced the new reality.,The New York Times,News,https://www.nytimes.com/2017/01/21/world/donald-trump-reaction-france-germany-japan-brazil.html,1422
5883313b95d0e0392607c004,,By ANEMONA HARTOCOLLIS and YAMICHE ALCINDOR,article,Unknown,"['Demonstrations, Protests and Riots', 'Trump, Donald J', 'Women and Girls', 'United States Politics and Government', 'Birth Control and Family Planning', 'Washington (DC)']",1,National,0,2017-01-21 10:00:19,Unknown,Hundreds of thousands of women gathered in Washington and other cities across the country Saturday in a kind of counterinauguration after President Trump took office on Friday.,The New York Times,News,https://www.nytimes.com/2017/01/21/us/womens-march.html,3324
5883696895d0e0392607c032,,By DEB AMLEN,article,A Little Variety,['Crossword Puzzles'],0,Games,0,2017-01-21 14:00:03,Unknown,"A place to discuss the “A Little Variety” suite of puzzles, including the Spelling Bee.",The New York Times,News,https://www.nytimes.com/2017/01/21/crosswords/a-little-variety.html,62
58837fd295d0e0392607c045,,FRANK BRUNI,article,Our President Speaks,"['Trump, Donald J', 'United States Politics and Government', 'Inaugurations', 'Speeches and Statements']",1,OpEd,1,2017-01-21 15:35:36,Sunday Review,Donald Trump’s inauguration heralds a new age of arrogance and says something sad and scary.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/21/opinion/sunday/the-president-who-buried-humility.html,1609
58861d1595d0e0392607c44d,Will voters notice when things really do get worse?,By UNKNOWN,blogpost,Unknown,['News'],0,Unknown,0,2017-01-21 15:50:50,Unknown,Will voters notice when things really do get worse?,The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/01/21/the-opposite-of-carnage/,387
5883939895d0e0392607c067,,By DEB AMLEN,article,Variety: Acrostic,"['Acrostic Puzzles', 'Crossword Puzzles']",0,Games,0,2017-01-21 17:00:02,Unknown,Emily Cox and Henry Rathvon present a quote about a beloved figure.,The New York Times,News,https://www.nytimes.com/2017/01/21/crosswords/variety-acrostic-moe-brando-religion-trinket.html,138
588399f495d0e0392607c077,,By MARGOT SANGER-KATZ,article,What Does Executive Order Against the Health Law Actually Do?,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Trump, Donald J', 'Executive Orders and Memorandums', 'United States Politics and Government']",1,Upshot,11,2017-01-21 17:27:07,Unknown,"Major changes to health policy will require new legislation, not an executive order.",The New York Times,News,https://www.nytimes.com/2017/01/21/upshot/what-does-the-order-against-the-health-law-actually-do.html,1067
5883b47295d0e0392607c09b,,By NICHOLAS KRISTOF,article,Why 2017 May Be the Best Year Ever,"['Poverty', 'Third World and Developing Countries', 'Humanitarian Aid', 'Oxfam', 'Madagascar']",1,OpEd,13,2017-01-21 19:20:02,Sunday Review,"For much of humanity, things keep getting better.",The New York Times,Op-Ed,https://www.nytimes.com/2017/01/21/opinion/sunday/why-2017-may-be-the-best-year-ever.html,909
5883b6c395d0e0392607c0a3,,By RICHARD CONNIFF,article,"In Beijing, and Washington, a Breath of Foul Air","['Acid Rain', 'Air Pollution', 'Regulation and Deregulation of Industry', 'Environmental Protection Agency', 'Trump, Donald J']",1,OpEd,8,2017-01-21 19:30:03,Sunday Review,The Republican crusade against 50 years of environmental regulation is an attack on public health and prosperity.,The New York Times,Op-Ed,https://www.nytimes.com/2017/01/21/opinion/sunday/in-beijing-and-washington-a-breath-of-foul-air.html,1171
