abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,5917116f7c459f24986df685,330,By RONDA KAYSEN,article,Co-op Window Boxes Look Unsteady. Are They Safe (and Legal)?,"['Windows', 'Real Estate and Housing (Residential)', 'Flowers and Plants']",3,RealEstate,2,2017-05-13 14:00:06,Unknown,"Many New Yorkers hang flower pots or other planting containers from their windowsills, but is that legal — or safe?",The New York Times,News,https://www.nytimes.com/2017/05/13/realestate/dangerous-windowsills.html
,59172d8a7c459f24986df6a9,434,By DEB AMLEN,article,Variety: Acrostic,"['Crossword Puzzles', 'Acrostic Puzzles', 'Condiments', 'Vanilla', 'Lipman, Elinor']",3,Games,0,2017-05-13 16:00:04,Unknown,Emily Cox and Henry Rathvon offer an acrostic that makes me think that the author’s mother and I would be ideal roommates.,The New York Times,News,https://www.nytimes.com/2017/05/13/crosswords/variety-acrostic.html
,59174e767c459f24986df6d7,870,By NICHOLAS KRISTOF,article,Is Trump Obstructing Justice?,"['United States Politics and Government', 'Trump, Donald J', 'Special Prosecutors (Independent Counsel)', 'Republican Party', 'Federal Bureau of Investigation', 'Comey, James B', 'Russia']",3,OpEd,9,2017-05-13 18:20:29,Sunday Review,His entire pattern of behavior is obstruction of the rule of law and democratic norms.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/is-president-trump-obstructing-justice.html
,591750c37c459f24986df6de,924,By MAUREEN DOWD,article,Trump Sticks a Fork in Comey,"['United States Politics and Government', 'CNN', 'Federal Bureau of Investigation', 'Comey, James B', ""O'Reilly, Bill"", 'Trump, Donald J', 'Lemon, Don', 'Russia']",3,OpEd,9,2017-05-13 18:30:06,Sunday Review,Over cake — with extra ice cream for the president — Trump threatens Comey with just deserts.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/trump-sticks-a-fork-in-comey.html
,591750c97c459f24986df6e2,1113,By BENJAMIN WITTES,article,We Still Need James Comey,"['Comey, James B', 'Trump, Donald J', 'United States Politics and Government', 'Federal Bureau of Investigation', 'Rosenstein, Rod J', 'Justice Department', 'Espionage and Intelligence Services']",3,OpEd,3,2017-05-13 18:30:06,Sunday Review,He was a man who could stand up to power and tell the truth — and that scared President Trump.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/what-were-losing-in-james-comey.html
,591750c97c459f24986df6e1,1076,By FRANK BRUNI,article,Trump à la Mode,"['United States Politics and Government', 'Trump, Donald J', 'Comey, James B']",3,OpEd,3,2017-05-13 18:30:16,Sunday Review,"The president is no shrewd strategist, as James Comey’s firing shows. He’s just a child.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/donald-trump-a-la-mode.html
,591750c37c459f24986df6e0,866,By ROSS DOUTHAT,article,Donald Trump Does Not Surprise,"['Comey, James B', 'Trump, Donald J', 'United States Politics and Government', 'Federal Bureau of Investigation']",3,OpEd,9,2017-05-13 18:30:18,Unknown,"The president is unfit for office, but we knew that already.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/donald-trump-does-not-surprise.html
,591765a47c459f24986df6fe,1864,By MOLLY WORTHEN,article,U Can’t Talk to Ur Professor Like This,"['Customs, Etiquette and Manners', 'Colleges and Universities', 'Social Media', 'English Language']",3,OpEd,1,2017-05-13 19:59:28,Sunday Review,Formal manners and titles aren’t elitist. They ensure respect for everyone.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/u-cant-talk-to-ur-professor-like-this.html
,59176b997c459f24986df708,634,By THE EDITORIAL BOARD,article,Oval Office Etiquette: A G.O.P. Guide,"['United States Politics and Government', 'Trump, Donald J', 'Republican Party', 'Presidents and Presidency (US)']",3,Editorial,8,2017-05-13 20:24:42,Sunday Review,A handy list of updated Oval Office standards.,The New York Times,Editorial,https://www.nytimes.com/2017/05/13/opinion/sunday/the-republicans-guide-to-presidential-behavior.html
,59177a207c459f24986df71b,993,By LESLEY STAHL,article,Grandbabies: The Great Reward,"['Grandparents', 'Child Care']",3,OpEd,10,2017-05-13 21:26:52,Sunday Review,My generation is spending more money than ever before on these kids. Not to mention time.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/sunday/grandbabies-the-great-reward-for-aging.html
,591781e97c459f24986df722,582,By DEB AMLEN,article,"Places, Everyone!",['Crossword Puzzles'],3,Games,0,2017-05-13 22:00:04,Unknown,Will Nediger puts us in our place.,The New York Times,News,https://www.nytimes.com/2017/05/13/crosswords/places-everyone.html
,5917a1867c459f24986df744,1868,By ZEYNEP TUFEKCI,article,Why the World Is Getting Hacked,"['Computers and the Internet', 'Computer Security', 'Cyberattacks and Hackers', 'Windows (Operating System)', 'Microsoft Corp', 'National Security Agency']",68,OpEd,27,2017-05-14 00:14:50,Unknown,Our software systems are like unstable cities built on swamps. We could fix them if the industry and the government took decisive action.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/13/opinion/the-world-is-getting-hacked-why-dont-we-do-more-to-stop-it.html
,59182da47c459f24986df7de,544,By EMMA G. FITZSIMMONS,article,"Don’t See a Baby Bump? Maybe the Button, Then","['Subways', 'Transit Systems', 'Women and Girls', 'Pregnancy and Childbirth', 'Metropolitan Transportation Authority', 'New York City']",3,Metro,17,2017-05-14 10:12:42,Unknown,"“Baby on Board” buttons, available for free online, are the latest part of the transportation agency’s campaign to encourage New Yorkers to be polite on the subway.",The New York Times,News,https://www.nytimes.com/2017/05/14/nyregion/if-a-pregnant-straphangers-bump-isnt-obvious-maybe-the-button-will-be.html
,591837297c459f24986df7e5,1294,"By DAVID E. SANGER, SEWELL CHAN and MARK SCOTT",article,Aftershock Feared as U.S. Warns Of Malware Attack’s Complexity,"['Cyberattacks and Hackers', 'Cyberwarfare and Defense', 'Computers and the Internet', 'Microsoft Corp', 'United States Defense and Military Forces', 'Great Britain', 'Japan', 'South Korea']",3,Foreign,1,2017-05-14 10:53:23,Europe,The effects of a global cyberattack could be magnified as workers return to their offices. President Trump has ordered his homeland security adviser to coordinate a response.,The New York Times,News,https://www.nytimes.com/2017/05/14/world/europe/cyberattacks-hack-computers-monday.html
,5918bf137c459f24986df891,1710,By DAVID W. CHEN,article,Free Tuition? Tennessee Could Tutor New York,"['Financial Aid (Education)', 'Cuomo, Andrew M', 'New York State', 'Tennessee', 'Colleges and Universities', 'Community Colleges', 'Scholarships and Fellowships']",3,Metro,1,2017-05-14 20:33:16,Unknown,Enrollment is up by a third and federal student loan debt is down in the first state to offer free tuition at its community colleges.,The New York Times,News,https://www.nytimes.com/2017/05/14/nyregion/for-cuomos-free-tuition-plan-lessons-from-tennessee.html
,5918d36d7c459f24986df8b2,250,By DEB AMLEN,article,Part of a Person’s Psyche,['Crossword Puzzles'],3,Games,0,2017-05-14 22:00:03,Unknown,Peter Gordon takes a deep look into our minds.,The New York Times,News,https://www.nytimes.com/2017/05/14/crosswords/part-of-a-persons-psyche.html
,5918dbbf7c459f24986df8c5,1431,By JENNIFER STEINHAUER,article,Senate G.O.P. Is Edging Back From President,"['Trump, Donald J', 'Republican Party', 'Senate', 'United States Politics and Government', 'Law and Legislation']",3,National,1,2017-05-14 22:35:37,Politics,The lawmakers are showing increasing signs of separating from the president to pursue a more traditional conservative agenda and protect their political futures.,The New York Times,News,https://www.nytimes.com/2017/05/14/us/politics/trump-republican-senators.html
,5918e3b57c459f24986df8cd,1115,By CLYDE HABERMAN,article,"Chasing Cures for Deadly Scourges, and Getting in Our Own Way","['Smallpox', 'Politics and Government', 'Epidemics', 'Ebola Virus', 'Measles', 'bin Laden, Osama', 'Abbottabad (Pakistan)']",3,National,0,2017-05-14 23:09:35,Unknown,"Smallpox was eradicated globally four decades ago. That awe-inspiring triumph has long begged to be duplicated. Yet to date, it stands alone.",The New York Times,News,https://www.nytimes.com/2017/05/14/us/retro-report-disease-eradication.html
,5918ef8a7c459f24986df8df,181,By ANNIE LAURIE MACEVITT,article,A Surreal Experience,"['St Regis Hotel (NYC)', 'Steuben Glass LLC', 'Dali, Salvador', 'New York City']",0,Metro,16,2017-05-15 00:00:03,Unknown,Taking three spins in a revolving door with a famous artist in the spur of the moment.,The New York Times,News,https://www.nytimes.com/2017/05/14/nyregion/metropolitan-diary-a-surreal-experience.html
,59190bae7c459f24986df906,1535,By NOEL MURRAY,article,"‘The Leftovers’ Season 3, Episode 5 Recap: Ship of Fools","['Television', 'The Leftovers (TV Program)']",3,Culture,0,2017-05-15 02:00:05,Television,Just because the end might be nigh doesn’t mean it’s a good idea to board an Australian sex cult cruise. Even if you’re man of the cloth like Matt.,The New York Times,Review,https://www.nytimes.com/2017/05/14/arts/television/the-leftovers-recap-its-a-matt-matt-matt-matt-world.html
,59190bf17c459f24986df907,787,By JESSE GREEN,article,Gertrude and Alice and Love and Genius,"['Theater', 'Einhorn, Edward', 'Untitled Theater Company No 61', 'The Marriage of Alice B Toklas by Gertrude Stein (Play)', 'HERE Arts Center']",3,Culture,2,2017-05-15 02:01:16,Unknown,What makes the insight fresh in Edward Einhorn’s play is the absurdist language (and Dada style) in which it’s told.,The New York Times,Review,https://www.nytimes.com/2017/05/14/theater/review-love-genius-and-the-marriage-of-alice-b-toklas-by-gertrude-stein.html
,591944637c459f24986df95a,435,By SHANNON DOYNE,article,How Formal Should Students Be When Interacting with their Teachers and Professors?,[],3,Learning,0,2017-05-15 06:02:03,Unknown,"What are the rules, stated or otherwise, for how students ought to treat the people who teach them?",The New York Times,News,https://www.nytimes.com/2017/05/15/learning/how-formal-should-students-be-when-interacting-with-their-teachers-and-professors.html
,5919526f7c459f24986df972,295,By SHANNON DOYNE,article,Questions for: ‘Cyberattack’s Impact Could Worsen in ‘Second Wave’ of Ransomware’,[],3,Learning,0,2017-05-15 07:02:03,Unknown,How have governments around the world responded to cyberattacks that originated on Friday but may continue to affect computers in the coming days?,The New York Times,News,https://www.nytimes.com/2017/05/15/learning/questions-for-cyberattacks-impact-could-worsen-in-second-wave-of-ransomware.html
,591956c67c459f24986df979,1047,By GARY SHAPIRO,article,The Meaning of Our Confederate ‘Monuments’,"['Monuments and Memorials (Structures)', 'Civil War (US) (1861-65)', 'Blacks', 'Slavery (Historical)', 'Philosophy']",3,OpEd,0,2017-05-15 07:20:30,Unknown,We should not erase our nation’s history when we can acknowledge it instead.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/15/opinion/the-meaning-of-our-confederate-monuments.html
,591956ea7c459f24986df97b,831,By LEAH BOUSTAN,article,The Culprits Behind White Flight,"['Race and Ethnicity', 'Suburbs', 'Urban Areas', 'Whites', 'Blacks', 'United States Economy', 'United States']",3,OpEd,19,2017-05-15 07:21:07,Unknown,Did racism or economic anxiety drive people to the suburbs? What if it was both?,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/15/opinion/white-flight.html
,591956ec7c459f24986df97f,602,By THE EDITORIAL BOARD,article,Segregation in New York Schools,"['Education (K-12)', 'Race and Ethnicity', 'Blacks', 'Segregation and Desegregation', 'de Blasio, Bill', 'New York City']",3,Editorial,18,2017-05-15 07:21:09,Unknown,Major changes to the system are unlikely with a mayor who is running for office.,The New York Times,Editorial,https://www.nytimes.com/2017/05/15/opinion/school-segregation-nyc.html
,591956f27c459f24986df981,822,By PAUL KRUGMAN,article,Unknown,"['Taxation', 'United States Economy', 'Federal Budget (US)', 'Trump, Donald J']",3,Editorial,19,2017-05-15 07:21:15,Unknown,He’s not the only one with fiscal fantasies.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/15/opinion/trump-tax-cuts-deficit.html
,5919584e7c459f24986df984,836,By CHARLES M. BLOW,article,Trump’s Madness Invites Mutiny,"['Trump, Donald J', 'Cyberwarfare and Defense', 'United States Politics and Government', 'Federal Bureau of Investigation', 'Comey, James B', 'Russia', 'Presidential Election of 2016']",3,Editorial,19,2017-05-15 07:27:04,Unknown,We may have reached an inflection point at which even partisans grow weary of the barrage of lies.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/15/opinion/trumps-madness-invites-mutiny.html
"The elegant, lyrical work from &#8220;The Black Photographers Annual,&#8217;&#8217; a four-volume anthology published between 1973 and 1980 that showcased black photographers, is now exhibited at the Virginia Museum of Fine Arts.",591960a37c459f24986df996,898,By RANDY ARCHIBOLD,blogpost,Unknown,"['Blacks', 'Museums', 'Photography', 'Kamoinge', 'Virginia Museum of Fine Arts', 'Manhattan (NYC)', 'Barboza, Anthony', 'Draper, Louis H', 'Morrison, Toni', 'Parks, Gordon', 'Smith, Beuford (1941- )']",3,Unknown,0,2017-05-15 08:00:55,Unknown,"The elegant, lyrical work from &#8220;The Black Photographers Annual,&#8217;&#8217; a four-volume anthology published between 1973 and 1980 that showcased black photographers, is now exhibited at the Virginia Museum of Fine Arts.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/05/15/abstract-glamour-civil-rights-in-the-black-photographers-annual/
,59196e2e7c459f24986df9b5,1793,By EMMA G. FITZSIMMONS and J. DAVID GOODMAN,article,Riders Fume and Point Fingers as Subway Falters,"['Subways', 'Delays (Transportation)', 'New York City', 'Infrastructure (Public Works)', 'Commuting', 'Metropolitan Transportation Authority', 'Cuomo, Andrew M', 'de Blasio, Bill']",3,Metro,20,2017-05-15 09:00:22,Unknown,"While frustrations and delays soar, Governor Cuomo has had little to say about the subway woes, and Mayor de Blasio has been wary of getting involved.",The New York Times,News,https://www.nytimes.com/2017/05/15/nyregion/cuomo-deblasio-mta-subway.html
,591975207c459f24986df9c7,324,By THE LEARNING NETWORK,article,"What’s Going On in This Picture? | May 15, 2017",[],3,Learning,0,2017-05-15 09:30:04,Unknown,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",The New York Times,News,https://www.nytimes.com/2017/05/15/learning/whats-going-on-in-this-picture-may-15-2017.html
,591975207c459f24986df9c8,771,By AARON E. CARROLL,article,Why Marathons Are More Dangerous for Nearby Residents Than Runners,"['Medicine and Health', 'First Aid', 'Delays (Transportation)', 'Cardiopulmonary Resuscitation (CPR)', 'Hospitals', 'Ambulances']",3,Upshot,0,2017-05-15 09:30:06,Unknown,Road closings during races can cause critical delays for patients trying to get to the hospital or waiting for an ambulance.,The New York Times,News,https://www.nytimes.com/2017/05/15/upshot/why-marathons-are-more-dangerous-for-nearby-residents-than-runners.html
,59197c2a7c459f24986df9dd,1060,"By PERRI KLASS, M.D",article,No Such Thing as a Math Person,"['Mathematics', 'Women and Girls', 'Education (K-12)', 'Anxiety and Stress']",3,Well,0,2017-05-15 10:00:03,Family,"Going to an all-girls school isn’t necessarily what makes a girl good at math, research finds.",The New York Times,News,https://www.nytimes.com/2017/05/15/well/family/trying-to-add-up-girls-and-math.html
,59197c3e7c459f24986df9de,1097,By JANE E. BRODY,article,Navigating the Emergency Room,"['Emergency Medical Treatment', 'Hospitals', 'Health Insurance and Managed Care']",3,Science,5,2017-05-15 10:00:25,Live,Complaints often stem from a misunderstanding of how emergency rooms work and how patients themselves can be helpful.,The New York Times,News,https://www.nytimes.com/2017/05/15/well/live/strategies-to-navigate-the-emergency-room.html
,59197ceb7c459f24986df9e0,1196,By JONATHAN WOLFE,article,New York Today: Tips for Biking to Work,"['Bicycles and Bicycling', 'Commuting', 'New York City']",3,Metro,0,2017-05-15 10:03:19,Unknown,"Monday: How to commute on two wheels, a blaze on the Lower East Side, and Rockefeller Center’s new toy.",The New York Times,briefing,https://www.nytimes.com/2017/05/15/nyregion/new-york-today-tips-for-biking-to-work.html
,59198ed87c459f24986dfa16,493,By JAVIER C. HERNÁNDEZ,article,Chasing After the Kushners in China,"['Kushner, Jared', 'Meyer, Nicole (1983- )', 'China', 'Conflicts of Interest', 'Real Estate and Housing (Residential)']",3,Insider,0,2017-05-15 11:19:46,Unknown,"“As journalists in China, we are accustomed to dealing with harassment. But we don’t typically encounter bullying at events where American companies hold court.”",The New York Times,News,https://www.nytimes.com/2017/05/15/insider/chasing-after-the-kushners-in-china.html
,5919b2f27c459f24986dfa81,1067,By ADAM LIPTAK and MICHAEL WINES,article,Justices Thwart Strict Voter ID Law That Unevenly Hurt Blacks,"['United States Politics and Government', 'North Carolina', 'Supreme Court (US)', 'Voter Registration and Requirements']",3,National,1,2017-05-15 13:53:47,Politics,The move leaves in place a lower-court ruling that struck down key parts of the law as an unconstitutional effort to target African-Americans.,The New York Times,News,https://www.nytimes.com/2017/05/15/us/politics/voter-id-laws-supreme-court-north-carolina.html
,5919dc757c459f24986dfb02,522,By ROBERT SIMONSON,article,A Grand Central Bar Comes Out of Hiding,"['Bars and Nightclubs', 'Historic Buildings and Sites', 'Campbell (Manhattan, NY, Bar)', 'Campbell Apartment', 'Grand Central Terminal (Manhattan, NY)', 'Gerber Group', 'New York City']",3,Dining,6,2017-05-15 16:50:50,Unknown,"After months of restoration, the former office of a railroad magnate is reopening with three bars, reservations and a more relaxed feel.",The New York Times,News,https://www.nytimes.com/2017/05/15/dining/campbell-apartment-grand-central-terminal-bar.html
,5919df767c459f24986dfb0c,1378,By ADAM GOLDMAN,article,"Terrorism, Then Cooperation: An Informant’s Fate Hangs in the Balance","['United States Politics and Government', 'Terrorism', 'Decisions and Verdicts', 'Al Qaeda', 'Vinas, Bryant Neal', 'Zarqawi, Abu Musab al-', 'bin Laden, Osama', 'Informers', 'Garaufis, Nicholas G']",3,National,18,2017-05-15 17:03:45,Politics,"A judge sentencing Bryant Neal Vinas, a former altar boy from Long Island who later plotted attacks, had to weigh cooperation that dealt the terrorist network a staggering blow.",The New York Times,News,https://www.nytimes.com/2017/05/15/us/politics/service-to-both-al-qaeda-and-us-and-a-fate-hanging-in-the-balance.html
,5919e7a87c459f24986dfb2b,659,By SARA BONISTEEL,article,Another ‘Twin Peaks’ Puzzle: How to Make That Pie,"['Pies', 'Washington (State)', 'Twin Peaks (TV Program)', 'Cooking and Cookbooks', 'Cherries', 'Television']",3,Dining,7,2017-05-15 17:38:38,Unknown,"The surreally wholesome dessert enthralled Dale Cooper and devotees of the cult TV series. Now, as the show returns, we go looking for the recipe.",The New York Times,News,https://www.nytimes.com/2017/05/15/dining/twin-peaks-cherry-pie-recipe.html
,5919ffd27c459f24986dfb7a,1464,By ERIC ASIMOV,article,"Bad Wines Are Bad Wines, Period","['Wines', 'Factories and Manufacturing', 'Bosker, Bianca', 'Cork Dork: A Wine-Fueled Adventure Among the Obsessive Sommeliers, Big Bottle Hunters, and Rogue Scientists Who Taught Me to Live for Taste (Book)']",3,Dining,4,2017-05-15 19:21:45,Unknown,"The wine industry makes junk wine because it sells like junk food. Good wines can be cheap or expensive, but they need not be processed.",The New York Times,News,https://www.nytimes.com/2017/05/15/dining/processed-wines-dont-drink-them.html
,5924ac5e7c459f24986e1451,225,By NICHOLAS BAKALAR,article,Red Meat Tied to 8 Diseases,"['Meat', ""Alzheimer's Disease"", 'Liver', 'Heart', 'Respiratory Diseases', 'Diabetes']",3,Science,4,2017-05-15 19:59:22,Eat,"High red meat consumption increased the rate of dying from cancer, heart disease, respiratory disease, stroke, diabetes, infections, kidney disease and liver disease.",The New York Times,News,https://www.nytimes.com/2017/05/15/well/eat/red-meat-increases-risk-of-dying-from-8-diseases.html
Who sells to Mexico?,591a0d9f7c459f24986dfb9c,295,By UNKNOWN,blogpost,Unknown,[],3,OpEd,0,2017-05-15 20:15:57,Unknown,Who sells to Mexico?,The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/05/15/nattering-nabobs-of-nafta/
,591a2a677c459f24986dfbe2,1387,By MATTHEW ROSENBERG and ERIC SCHMITT,article,Trump Is Said to Expose Ally’s Secrets to Russians,"['United States Politics and Government', 'Russia', 'Trump, Donald J', 'United States International Relations', 'Classified Information and State Secrets', 'Islamic State in Iraq and Syria (ISIS)', 'Syria', 'Lavrov, Sergey V', 'Kislyak, Sergei I']",3,Foreign,1,2017-05-15 22:23:27,Politics,"The intelligence disclosed was about an Islamic State plot, according to officials.",The New York Times,News,https://www.nytimes.com/2017/05/15/us/politics/trump-russia-classified-information-isis.html
,591a41177c459f24986dfc10,180,By JENNIFER SUZUKAWA-TSENG,article,She’ll Take Snackhattan,"['New York City', 'Food']",0,Metro,22,2017-05-16 00:00:03,Unknown,A woman offers a rundown of the snacks she keeps for herself in friends’ apartments.,The New York Times,News,https://www.nytimes.com/2017/05/15/nyregion/metropolitan-diary-shell-take-snackhattan.html
,591a437d7c459f24986dfc15,654,By THE EDITORIAL BOARD,article,A Fraudulent Voter-Fraud Panel,"['Voter Registration and Requirements', 'Kobach, Kris W', 'Trump, Donald J']",3,Editorial,26,2017-05-16 00:10:33,Unknown,"The president’s new commission is based on a myth, and is crafted to cover up for his own lies about the election.",The New York Times,Editorial,https://www.nytimes.com/2017/05/15/opinion/trump-voter-fraud-commission.html
,591a524d7c459f24986dfc28,805,By DAVID BROOKS,article,When a Child Is Leading The World,"['Trump, Donald J', 'United States Politics and Government', 'Russia', 'Classified Information and State Secrets']",3,OpEd,27,2017-05-16 01:13:44,Unknown,Reports that President Trump betrayed an intelligence source reveal the dangerousness of an immature man.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/15/opinion/trump-classified-data.html
,591a546a7c459f24986dfc2c,1369,By NICOLE PERLROTH and DAVID E. SANGER,article,"In Computer Attacks, Clues Point To Frequent Culprit: North Korea","['Cyberwarfare and Defense', 'North Korea', 'National Security Agency', 'Central Intelligence Agency', 'Bossert, Thomas P', 'Shadow Brokers', 'Microsoft Corp', 'Smith, Bradford L']",3,Foreign,1,2017-05-16 01:22:45,Unknown,"Indicators are far from conclusive, but intelligence officials and private security experts say that North Korean-linked hackers are likely suspects in global ransomware attacks.",The New York Times,News,https://www.nytimes.com/2017/05/15/us/nsa-hacking-shadow-brokers.html
,591a5d3c7c459f24986dfc36,547,By DEB AMLEN,article,Get Dog-Tired,['Crossword Puzzles'],3,Games,0,2017-05-16 02:00:15,Unknown,Bruce Haight stirs the pot.,The New York Times,News,https://www.nytimes.com/2017/05/15/crosswords/get-dog-tired.html
,591a5d3b7c459f24986dfc35,855,By BEN BRANTLEY,article,"A Woman’s Fortune, and Her Ruin","['Theater', 'Venus (Play)', 'Parks, Suzan-Lori', 'deBessonet, Lear', 'Signature Center', 'Jah, Zainab']",3,Culture,5,2017-05-16 02:00:18,Unknown,"A revival of Suzan-Lori Parks’s bio-drama portrays a woman whose form was her fortune, and ruin.",The New York Times,Review,https://www.nytimes.com/2017/05/15/theater/venus-review.html
,591a5f937c459f24986dfc39,1033,By ABBY GOODNOUGH,article,Texas Seeks Medicaid Money It Gave Up Over Planned Parenthood Ban,"['Medicaid', 'Texas', 'Birth Control and Family Planning', 'Abortion', 'Planned Parenthood Federation of America', 'United States Politics and Government', 'Trump, Donald J']",3,Science,14,2017-05-16 02:10:22,Unknown,"Four years after Texas gave up millions of dollars in federal Medicaid funds, a request presents an important early test for the Trump administration.",The New York Times,News,https://www.nytimes.com/2017/05/15/health/texas-medicaid-planned-parenthood.html
,591a6c677c459f24986dfc4c,1103,By DAVID SEGAL,article,"‘Better Call Saul’ Season 3, Episode 6: Brick by Brick","['Television', 'Better Call Saul (TV Program)']",3,Culture,0,2017-05-16 03:05:05,Television,"As Gus works to build his empire, his enemies get cocky.",The New York Times,Review,https://www.nytimes.com/2017/05/15/arts/television/better-call-saul-recap-off-brand.html
,591a95e27c459f24986dfc8d,100,By KATHERINE SCHULTEN,article,Math Problem,"['Mathematics', 'News and News Media', 'New York Times', 'Reading and Writing Skills (Education)', 'Photography']",3,Learning,0,2017-05-16 06:02:04,Unknown,How long will it take you to figure out a problem that it took this boy less than a second to solve?,The New York Times,News,https://www.nytimes.com/2017/05/16/learning/math-problem.html
,591aa8667c459f24986dfcba,1401,By ANDREW WIEST,article,Unknown,"['Vietnam War', 'Vietnam', 'United States Defense and Military Forces']",2,OpEd,0,2017-05-16 07:21:05,Unknown,"For most soldiers, Vietnam was a vicious, intimate conflict that is best understood at the human level.",The New York Times,Op-Ed,https://www.nytimes.com/2017/05/16/opinion/vietnam-war-charlie-company.html
,591aa87f7c459f24986dfcbd,804,By DAVID LEONHARDT,article,How the Left Can Get Its  Mojo Back,"['Colleges and Universities', 'Center for American Progress', 'Minimum Wage', 'Trump, Donald J', 'Democratic Party']",3,OpEd,27,2017-05-16 07:21:26,Unknown,They need to help people on the wrong side of America’s new dividing line: the four-year college degree.,The New York Times,Op-Ed,https://www.nytimes.com/2017/05/16/opinion/democrats-working-class-votes.html
,591aacdf7c459f24986dfccc,833,By ROGER COHEN,article,The revival of Europe,"['Euro (Currency)', 'European Union', 'Macron, Emmanuel (1977- )', 'Merkel, Angela', 'Trump, Donald J']",3,OpEd,0,2017-05-16 07:40:10,Unknown,"After Le Pen’s European suicide, Macron and Merkel have an opportunity to renew the idea of Union.",International New York Times,Op-Ed,https://www.nytimes.com/2017/05/16/opinion/merkel-macron-euro-france-europe-roger-cohen.html
"Susan Faludi&#8217;s latest book, about her photographer father&#8217;s transition to a woman, originally had no photos. In time she realized that images are moments carved disingenuously out of continuous experience, but they can be redeemed by age.",591ab24a7c459f24986dfcdf,3691,By SUSAN FALUDI,blogpost,Unknown,"['Books and Literature', 'Holocaust and the Nazi Era', 'Immigration and Emigration', 'Photography', 'Transgender and Transsexuals', 'World War II (1939-45)', 'Auschwitz Concentration Camp', 'Conde Nast Publications Inc', 'Budapest (Hungary)', 'Avedon, Richard', 'Faludi, Susan']",3,Unknown,0,2017-05-16 08:00:57,Unknown,"Susan Faludi&#8217;s latest book, about her photographer father&#8217;s transition to a woman, originally had no photos. In time she realized that images are moments carved disingenuously out of continuous experience, but they can be redeemed by a...",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/05/16/susan-faludi-in-my-world-photographs-lie/
,591ab8927c459f24986dfcec,287,By CAROLINE CROSSON GILPIN,article,Questions for: ‘How Google Took Over the Classroom’,"['Education (K-12)', 'News and News Media', 'New York Times', 'Reading and Writing Skills (Education)', 'Google Inc']",3,Learning,0,2017-05-16 08:30:04,Unknown,"Is Google exploiting public school teachers and students, or adding great value instead?",The New York Times,News,https://www.nytimes.com/2017/05/16/learning/questions-for-how-google-took-over-the-classroom.html
,591abfa57c459f24986dfd00,1429,By GARY RIVLIN,article,Should Students Get ‘Grades 13 and 14’ Free of Charge?,"['Colleges and Universities', 'Financial Aid (Education)', 'United States Economy', 'For-Profit Schools', 'Labor and Jobs', 'Tuition', 'Pell Grants']",3,Magazine,18,2017-05-16 09:00:07,Unknown,"Four years of free public college might be unrealistic, but two years could help students find better jobs, and keep the country’s economy competitive.",The New York Times,News,https://www.nytimes.com/2017/05/16/magazine/should-students-get-grades-13-and-14-free-of-charge.html
,591abfa27c459f24986dfcfd,2499,By ROXANNE KHAMSI,article,Pooched Out,"['Obesity', 'Genetics and Heredity', 'Dogs']",3,Magazine,44,2017-05-16 09:00:07,Unknown,A mutation in some obesity-prone dog breeds might reveal new risk factors for obesity in humans — and perhaps give rise to new drugs.,The New York Times,News,https://www.nytimes.com/2017/05/16/magazine/the-genetics-of-pooched-out-pooches.html
,591abfa57c459f24986dfd01,1526,By CARINA CHOCANO,article,False Front,"['Frauds and Swindling', 'English Language', 'Ja Rule', 'McFarland, Billy (1991- )']",3,Magazine,13,2017-05-16 09:00:09,Unknown,We all may be losing sight of the difference between appearance and reality — between what we advertise and what we do.,The New York Times,News,https://www.nytimes.com/2017/05/16/magazine/from-wells-fargo-to-fyre-festival-the-scam-economy-is-entering-its-baroque-phase.html
